,Unnamed: 0_x,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-L,Unnamed: 0_y,User-ID,Book-Rating,Unnamed: 0,Location,Age,City,State,Country
4439,17902,0375500510,Black and Blue A Novel,ANNA QUINDLEN,1998,Random House,http://images.amazon.com/images/P/0375500510.01.LZZZZZZZ.jpg,1149677,276688,0,276687,"fort lee, new jersey, usa",,fort lee,new jersey,Usa
4440,1399,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg,1136038,273140,0,273139,"huntingdon, pennsylvania, usa",,huntingdon,pennsylvania,Usa
4441,1399,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg,640801,154730,0,154729,"encinitas, california, usa",42.0,encinitas,california,Usa
4442,6628,0060921145,Animal Dreams,Barbara Kingsolver,1991,Perennial,http://images.amazon.com/images/P/0060921145.01.LZZZZZZZ.jpg,640800,154730,0,154729,"encinitas, california, usa",42.0,encinitas,california,Usa
4443,1460,0385324057,Summer Sisters,Judy Blume,1998,Delacorte Press,http://images.amazon.com/images/P/0385324057.01.LZZZZZZZ.jpg,640820,154730,4,154729,"encinitas, california, usa",42.0,encinitas,california,Usa
4444,18494,0385720955,The Blind Assassin,Margaret Atwood,2001,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720955.01.LZZZZZZZ.jpg,640824,154730,0,154729,"encinitas, california, usa",42.0,encinitas,california,Usa
4454,1399,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg,416429,98923,9,98922,"liberty township, ohio, usa",,liberty township,ohio,Usa
4455,130871,0942545737,Claudia and the phantom phone calls The Baby sitters Club,Ann M Martin,1988,[distributed by] G. Stevens Pub,http://images.amazon.com/images/P/0942545737.01.LZZZZZZZ.jpg,416438,98923,0,98922,"liberty township, ohio, usa",,liberty township,ohio,Usa
4456,1399,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg,257360,59595,10,59594,"peoria, arizona, usa",,peoria,arizona,Usa
4458,35336,1570821143,Disneys Pocahontas Classic,Mouse Works,1995,Random House Childrens Pub,http://images.amazon.com/images/P/1570821143.01.LZZZZZZZ.jpg,95680,21373,0,21372,"montreal, quebec, canada",24.0,montreal,quebec,Canada
4459,11648,1573229725,Fingersmith,Sarah Waters,2002,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.LZZZZZZZ.jpg,132870,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4460,57855,0553117459,Honourable Schoolboy,John Le Carre,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553117459.01.LZZZZZZZ.jpg,132677,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4461,24407,0805208690,A Scrap of Time and Other Stories Schocken Classics,Ida Fink,1989,Random House Inc,http://images.amazon.com/images/P/0805208690.01.LZZZZZZZ.jpg,132814,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4462,57925,0394400437,Inner Tennis Playing the Game,W. Timothy Gallwey,1976,Random House Inc,http://images.amazon.com/images/P/0394400437.01.LZZZZZZZ.jpg,132550,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4463,9197,0140075623,Stones for Ibarra Penguin Contemporary American Fiction Series,Harriet Doerr,1988,Penguin Books,http://images.amazon.com/images/P/0140075623.01.LZZZZZZZ.jpg,132431,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4464,4425,067088300X,The Girls Guide to Hunting and Fishing,Melissa Bank,1999,Viking Books,http://images.amazon.com/images/P/067088300X.01.LZZZZZZZ.jpg,132710,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4465,57915,0345284356,Enemies,Hopkins Harris,1980,Ballantine Books,http://images.amazon.com/images/P/0345284356.01.LZZZZZZZ.jpg,132488,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4466,9848,0425174018,Hush Money Spenser Mysteries,Robert B. Parker,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425174018.01.LZZZZZZZ.jpg,132583,30533,7,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4467,18684,0670826472,We Are Still Married Stories and Letters,Garrison Keillor,1989,Penguin USA,http://images.amazon.com/images/P/0670826472.01.LZZZZZZZ.jpg,132708,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4468,23962,0140366679,White Fang Puffin Classics,Jack London,1994,Puffin Books,http://images.amazon.com/images/P/0140366679.01.LZZZZZZZ.jpg,132443,30533,9,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4469,57912,0385319630,American Chica Two Worlds One Childhood,Marie Arana,2002,Delta,http://images.amazon.com/images/P/0385319630.01.LZZZZZZZ.jpg,132535,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4470,57910,0553074997,Virtual Light Bantam Spectra Book,William Gibson,1993,Bantam Dell Pub Group,http://images.amazon.com/images/P/0553074997.01.LZZZZZZZ.jpg,132676,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4471,18918,0156028778,The Crimson Petal and the White,Michel Faber,2003,Harvest Books,http://images.amazon.com/images/P/0156028778.01.LZZZZZZZ.jpg,132453,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4472,10982,0445407158,Nobody s Perfect,Donald E. Westlake,1989,Warner Books,http://images.amazon.com/images/P/0445407158.01.LZZZZZZZ.jpg,132610,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4473,6173,0312979886,Female Intelligence,Jane Heller,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312979886.01.LZZZZZZZ.jpg,132479,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4474,107,0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg,132800,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4475,29389,0316735698,Forever A Novel,Pete Hamill,2003,Back Bay Books,http://images.amazon.com/images/P/0316735698.01.LZZZZZZZ.jpg,132482,30533,8,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4476,50355,0060176164,Low Country A Novel,Anne Rivers Siddons,1998,HarperCollins Publishers,http://images.amazon.com/images/P/0060176164.01.LZZZZZZZ.jpg,132413,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4477,8474,0684827123,The SONG OF THE DODO ISLAND BIOGEOGRAPHY IN AN AGE OF EXTINCTIONS,David Quammen,1997,Scribner,http://images.amazon.com/images/P/0684827123.01.LZZZZZZZ.jpg,132762,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4478,20596,0679741666,A Lesson Before Dying Vintage Contemporaries,Ernest J. Gaines,1994,Random House Inc,http://images.amazon.com/images/P/0679741666.01.LZZZZZZZ.jpg,132744,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4479,20987,0804106436,Oldest Living Confederate Widow Tells All,Allan Gurganus,1990,Ivy Books,http://images.amazon.com/images/P/0804106436.01.LZZZZZZZ.jpg,132808,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4480,11947,0345446666,Death in Holy Orders An Adam Dalgliesh Mystery,P.D. JAMES,2002,Fawcett,http://images.amazon.com/images/P/0345446666.01.LZZZZZZZ.jpg,132505,30533,0,30532,"charleston, south carolina, usa",,charleston,south carolina,Usa
4486,13680,0395683297,Silent Spring,Rachel Carson,1994,Mariner Books,http://images.amazon.com/images/P/0395683297.01.LZZZZZZZ.jpg,63523,12917,9,12916,"moore, oklahoma, usa",24.0,moore,oklahoma,Usa
4487,13678,0842329242,Nicolae The Rise of Antichrist Left Behind No 3,Tim F. Lahaye,1998,Tyndale House Publishers,http://images.amazon.com/images/P/0842329242.01.LZZZZZZZ.jpg,63553,12917,10,12916,"moore, oklahoma, usa",24.0,moore,oklahoma,Usa
4488,13666,0425171272,Home Song,Lavyrle Spencer,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425171272.01.LZZZZZZZ.jpg,63526,12917,7,12916,"moore, oklahoma, usa",24.0,moore,oklahoma,Usa
4489,4269,0316284955,White Oleander A Novel Oprah s Book Club,Janet Fitch,2000,Back Bay Books,http://images.amazon.com/images/P/0316284955.01.LZZZZZZZ.jpg,63516,12917,10,12916,"moore, oklahoma, usa",24.0,moore,oklahoma,Usa
4490,157677,0394424638,China Men,Maxine Hong Kingston,1980,Random House Inc,http://images.amazon.com/images/P/0394424638.01.LZZZZZZZ.jpg,620012,150067,7,150066,"akron, ohio, usa",29.0,akron,ohio,Usa
4491,187036,0395655730,Albatross The True Story of a Woman s Survival at Sea,Deborah Scaling Kiley,1994,Houghton Mifflin Company,http://images.amazon.com/images/P/0395655730.01.LZZZZZZZ.jpg,620020,150067,0,150066,"akron, ohio, usa",29.0,akron,ohio,Usa
4492,40777,0618074678,The Best American Travel Writing 2000,Bill Bryson,2000,Mariner Books,http://images.amazon.com/images/P/0618074678.01.LZZZZZZZ.jpg,251408,57234,6,57233,"austin, texas, usa",,austin,texas,Usa
4493,109586,0060972556,Facing the Music Stories The Bright Leaf Short Fiction Series 6,Larry Brown,1989,Harpercollins,http://images.amazon.com/images/P/0060972556.01.LZZZZZZZ.jpg,251372,57234,6,57233,"austin, texas, usa",,austin,texas,Usa
4494,109585,0684186934,The Garden of Eden,Ernest Hemingway,1986,Simon &amp; Schuster,http://images.amazon.com/images/P/0684186934.01.LZZZZZZZ.jpg,251418,57234,0,57233,"austin, texas, usa",,austin,texas,Usa
4509,215388,0740700308,Guy Rules The Unspoken and Previously Unrecorded Rules That Govern Men s Social Being,W. P. Myers,1999,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740700308.01.LZZZZZZZ.jpg,480367,114629,0,114628,"terra alta, west virginia, usa",31.0,terra alta,west virginia,Usa
4510,18386,0446524999,The Arcanum The Extraordinary True Story,Janet Gleeson,1999,Warner Books Inc,http://images.amazon.com/images/P/0446524999.01.LZZZZZZZ.jpg,480358,114629,0,114628,"terra alta, west virginia, usa",31.0,terra alta,west virginia,Usa
4511,10941,0451523385,Wuthering Heights Signet Classic,Emily Bronte,1993,Signet Book,http://images.amazon.com/images/P/0451523385.01.LZZZZZZZ.jpg,480360,114629,0,114628,"terra alta, west virginia, usa",31.0,terra alta,west virginia,Usa
4512,45022,0393010465,Fire,Sebastian Junger,2001,W.W. Norton &amp; Company,http://images.amazon.com/images/P/0393010465.01.LZZZZZZZ.jpg,585431,141439,8,141438,"riverside, california, usa",49.0,riverside,california,Usa
4513,84813,0151003882,Moonlight on the Avenue of Faith,Gina B. Nahai,1999,Harcourt,http://images.amazon.com/images/P/0151003882.01.LZZZZZZZ.jpg,876935,212640,0,212639,"portland, oregon, usa",,portland,oregon,Usa
4514,2987,0399141146,The Hundred Secret Senses,Amy Tan,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399141146.01.LZZZZZZZ.jpg,876942,212640,0,212639,"portland, oregon, usa",,portland,oregon,Usa
4515,33339,0553576003,Tidings of Great Joy,Sandra Brown,1999,Bantam Books,http://images.amazon.com/images/P/0553576003.01.LZZZZZZZ.jpg,368715,88677,7,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4516,75935,0449209148,Flaming Tree,Phyllis A. Whitney,1989,Ivy Books,http://images.amazon.com/images/P/0449209148.01.LZZZZZZZ.jpg,368670,88677,8,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4517,82067,0380721457,Mrs Dewinter,Susan Hill Long,1994,Avon,http://images.amazon.com/images/P/0380721457.01.LZZZZZZZ.jpg,368595,88677,8,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4518,118845,0821732331,Sweet Obsession,Kathy Jones,1990,Kensington Pub Corp (Mm),http://images.amazon.com/images/P/0821732331.01.LZZZZZZZ.jpg,368767,88677,7,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4519,118607,0373311958,Perdita Harlequin Regency Romance No 31195,Sylvia Andrew,1993,Harlequin,http://images.amazon.com/images/P/0373311958.01.LZZZZZZZ.jpg,368564,88677,5,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4520,118608,037307946X,Murphy S Child Families Are Forever Silhouette Intimate Moments 946,Judith Duncan,1999,Silhouette,http://images.amazon.com/images/P/037307946X.01.LZZZZZZZ.jpg,368516,88677,5,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4521,118635,0671468995,WIFEY,Judy Blume,1982,Pocket,http://images.amazon.com/images/P/0671468995.01.LZZZZZZZ.jpg,368723,88677,0,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4522,3694,0060092963,Adventures of a Scottish Heiress,Cathy Maxwell,2003,Avon,http://images.amazon.com/images/P/0060092963.01.LZZZZZZZ.jpg,368483,88677,8,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4523,14237,0446601853,Charade,Sandra Brown,1995,Warner Books,http://images.amazon.com/images/P/0446601853.01.LZZZZZZZ.jpg,368663,88677,8,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4524,118863,0380778181,All for Love,Patricia Gallagher,1983,Avon Books,http://images.amazon.com/images/P/0380778181.01.LZZZZZZZ.jpg,368615,88677,9,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4525,118733,0345347579,They Call Her Dana,Jennifer Wilde,1989,Ballantine Books,http://images.amazon.com/images/P/0345347579.01.LZZZZZZZ.jpg,368501,88677,7,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4526,118890,0451200144,Sun Hawk,Cassie Edwards,2000,Signet Book,http://images.amazon.com/images/P/0451200144.01.LZZZZZZZ.jpg,368677,88677,0,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4527,77224,0446612324,Bride of the Beast,Sue-Ellen Welfonder,2003,Warner Forever,http://images.amazon.com/images/P/0446612324.01.LZZZZZZZ.jpg,368667,88677,0,88676,"laval, quebec, canada",44.0,laval,quebec,Canada
4533,49687,0812544528,Mortal Kombat A Novel,Martin Delrio,1995,Tor Books,http://images.amazon.com/images/P/0812544528.01.LZZZZZZZ.jpg,799110,193759,0,193758,"ocala, florida, usa",,ocala,florida,Usa
4534,16518,0671625810,Enterprise The First Adventure,Vonda N. McIntyre,1987,Star Trek,http://images.amazon.com/images/P/0671625810.01.LZZZZZZZ.jpg,799105,193759,0,193758,"ocala, florida, usa",,ocala,florida,Usa
4535,179532,1570980152,The Course of Irish History,T. W. Moody,1995,Roberts Rinehart Publishers,http://images.amazon.com/images/P/1570980152.01.LZZZZZZZ.jpg,965047,233207,0,233206,"los angeles, california, usa",,los angeles,california,Usa
4536,5977,0804114986,The Bonesetter s Daughter,Amy Tan,2002,Ballantine Books,http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg,1100332,264300,0,264299,"niagara falls, new york, usa",44.0,niagara falls,new york,Usa
4537,5977,0804114986,The Bonesetter s Daughter,Amy Tan,2002,Ballantine Books,http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg,135530,30968,10,30967,"poway, california, usa",65.0,poway,california,Usa
4538,305,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company,http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg,135522,30968,8,30967,"poway, california, usa",65.0,poway,california,Usa
4539,123,0380619458,The Mosquito Coast,Paul Theroux,1990,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380619458.01.LZZZZZZZ.jpg,135521,30968,8,30967,"poway, california, usa",65.0,poway,california,Usa
4540,5977,0804114986,The Bonesetter s Daughter,Amy Tan,2002,Ballantine Books,http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg,94473,21083,8,21082,"lafayette, indiana, usa",32.0,lafayette,indiana,Usa
4541,5977,0804114986,The Bonesetter s Daughter,Amy Tan,2002,Ballantine Books,http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg,605617,146229,0,146228,"burson, california, usa",52.0,burson,california,Usa
4546,69243,0312241224,Birds of America Stories,Lorrie Moore,1999,Picador USA,http://images.amazon.com/images/P/0312241224.01.LZZZZZZZ.jpg,813930,197913,0,197912,"san jose, california, usa",22.0,san jose,california,Usa
4547,132372,0060390778,Prisons We Choose to Live Inside,Doris M. Lessing,1987,Perennial,http://images.amazon.com/images/P/0060390778.01.LZZZZZZZ.jpg,813928,197913,9,197912,"san jose, california, usa",22.0,san jose,california,Usa
4548,28053,0140086838,Ceremony Contemporary American Fiction Series,Leslie Marmon Silko,1988,Penguin Books,http://images.amazon.com/images/P/0140086838.01.LZZZZZZZ.jpg,813929,197913,8,197912,"san jose, california, usa",22.0,san jose,california,Usa
4549,69243,0312241224,Birds of America Stories,Lorrie Moore,1999,Picador USA,http://images.amazon.com/images/P/0312241224.01.LZZZZZZZ.jpg,694443,169273,0,169272,"nevada city, california, usa",48.0,nevada city,california,Usa
4550,44426,0689806981,Tears Of A Tiger,Sharon M. Draper,1996,Simon Pulse,http://images.amazon.com/images/P/0689806981.01.LZZZZZZZ.jpg,867594,209869,10,209868,"mckinleyville, california, usa",15.0,mckinleyville,california,Usa
4551,67758,0060391499,Polaroids from the Dead,Douglas Coupland,1996,Harpercollins,http://images.amazon.com/images/P/0060391499.01.LZZZZZZZ.jpg,155293,35704,7,35703,"kansas city, missouri, usa",53.0,kansas city,missouri,Usa
4552,7187,0684853523,On Writing,Stephen King,2000,Scribner,http://images.amazon.com/images/P/0684853523.01.LZZZZZZZ.jpg,669914,162738,10,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4553,36495,0843945052,Brass,Robert J. Conley,1999,Leisure Books,http://images.amazon.com/images/P/0843945052.01.LZZZZZZZ.jpg,669989,162738,0,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4554,64267,0836213319,Dilbert A Book of Postcards,Scott Adams,1996,Andrews McMeel Pub,http://images.amazon.com/images/P/0836213319.01.LZZZZZZZ.jpg,669983,162738,10,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4555,8282,0345314980,Berlin Game,Len Deighton,1990,Ballantine Books,http://images.amazon.com/images/P/0345314980.01.LZZZZZZZ.jpg,669650,162738,0,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4556,200315,0394568486,27,William Diehl,1990,Random House Inc,http://images.amazon.com/images/P/0394568486.01.LZZZZZZZ.jpg,669702,162738,0,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4557,5865,0553271636,D Is for Deadbeat Kinsey Millhone Mysteries Paperback,Sue Grafton,1988,Bantam,http://images.amazon.com/images/P/0553271636.01.LZZZZZZZ.jpg,669849,162738,8,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4558,5667,0451190491,The Two Dead Girls Green Mile Series,Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190491.01.LZZZZZZZ.jpg,669811,162738,10,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4559,106122,0440166675,ONYX THE,JACQUELINE BRISKIN,1983,Dell,http://images.amazon.com/images/P/0440166675.01.LZZZZZZZ.jpg,669737,162738,0,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4560,241559,1878542761,ABCs of Empowered Teams Building Blocks for Success Item 12 0017,Mark Towers,1994,Skillpath Publications,http://images.amazon.com/images/P/1878542761.01.LZZZZZZZ.jpg,670029,162738,5,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4561,1516,0345316770,Almost Paradise,Susan Isaacs,1990,Ballantine Books,http://images.amazon.com/images/P/0345316770.01.LZZZZZZZ.jpg,669651,162738,0,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4562,38144,0061091316,Lost Boys,Orson Scott Card,1993,HarperTorch,http://images.amazon.com/images/P/0061091316.01.LZZZZZZZ.jpg,669611,162738,9,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4563,5034,038550926X,The Devil Wears Prada A Novel,LAUREN WEISBERGER,2003,Doubleday,http://images.amazon.com/images/P/038550926X.01.LZZZZZZZ.jpg,669699,162738,0,162737,"waterford, michigan, usa",35.0,waterford,michigan,Usa
4564,7187,0684853523,On Writing,Stephen King,2000,Scribner,http://images.amazon.com/images/P/0684853523.01.LZZZZZZZ.jpg,281603,66953,0,66952,"chicago, illinois, usa",,chicago,illinois,Usa
4565,2379,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425175405.01.LZZZZZZZ.jpg,281599,66953,7,66952,"chicago, illinois, usa",,chicago,illinois,Usa
4566,91916,0205140254,Writing and Reading Arguments A Rhetoric and Reader,Richard P. Batteiger,1994,Prentice Hall,http://images.amazon.com/images/P/0205140254.01.LZZZZZZZ.jpg,205778,47279,5,47278,"stillwater, oklahoma, usa",29.0,stillwater,oklahoma,Usa
4567,1999,0679426159,Standing in the Rainbow A Novel,FANNIE FLAGG,2002,Random House,http://images.amazon.com/images/P/0679426159.01.LZZZZZZZ.jpg,205811,47279,10,47278,"stillwater, oklahoma, usa",29.0,stillwater,oklahoma,Usa
4568,19218,140004832X,Ambulance Girl How I Saved Myself by Becoming an EMT,JANE STERN,2003,Crown,http://images.amazon.com/images/P/140004832X.01.LZZZZZZZ.jpg,205832,47279,0,47278,"stillwater, oklahoma, usa",29.0,stillwater,oklahoma,Usa
4569,91921,0446517917,Desperate Measures,David Morrell,1994,Warner Books Inc,http://images.amazon.com/images/P/0446517917.01.LZZZZZZZ.jpg,205800,47279,10,47278,"stillwater, oklahoma, usa",29.0,stillwater,oklahoma,Usa
4574,8687,0375700145,Senor Vivo and the Coca Lord,LOUIS DE BERNIERES,1998,Vintage,http://images.amazon.com/images/P/0375700145.01.LZZZZZZZ.jpg,257984,59820,0,59819,"centreville, virginia, usa",24.0,centreville,virginia,Usa
4575,69215,067163576X,MR SCOTT GD ENTEPRS Star Trek,Claire M. Johnson,1987,Star Trek,http://images.amazon.com/images/P/067163576X.01.LZZZZZZZ.jpg,456318,109771,0,109770,"n/a, n/a, usa",,n/a,n/a,Usa
4576,33163,0671554271,ISHMAEL,Barbara Hambly,1985,Star Trek,http://images.amazon.com/images/P/0671554271.01.LZZZZZZZ.jpg,456308,109771,0,109770,"n/a, n/a, usa",,n/a,n/a,Usa
4577,160577,0553255754,Magician s Apprentice,Raymond E. Feist,1986,Spectra Books,http://images.amazon.com/images/P/0553255754.01.LZZZZZZZ.jpg,325256,77383,7,77382,"ottawa, ontario, canada",25.0,ottawa,ontario,Canada
4578,45782,0553263285,A Darkness at Sethanon Volume IV in the Riftwar Saga,RAYMOND FEIST,1987,Spectra,http://images.amazon.com/images/P/0553263285.01.LZZZZZZZ.jpg,325260,77383,0,77382,"ottawa, ontario, canada",25.0,ottawa,ontario,Canada
4579,20770,0345337484,Castle Roogna 03,Piers Anthony,1981,Del Rey Books,http://images.amazon.com/images/P/0345337484.01.LZZZZZZZ.jpg,325213,77383,9,77382,"ottawa, ontario, canada",25.0,ottawa,ontario,Canada
4580,26211,0345369351,Sorceress of Darshiva Malloreon Paperback Random House,David Eddings,1990,Del Rey Books,http://images.amazon.com/images/P/0345369351.01.LZZZZZZZ.jpg,325224,77383,0,77382,"ottawa, ontario, canada",25.0,ottawa,ontario,Canada
4581,6368,0380752891,Man from Mundania Xanth Trilogy No 12,Piers Anthony,1990,Harper Mass Market Paperbacks,http://images.amazon.com/images/P/0380752891.01.LZZZZZZZ.jpg,325231,77383,9,77382,"ottawa, ontario, canada",25.0,ottawa,ontario,Canada
4582,59477,0345434250,Nimisha s Ship,Anne McCaffrey,2000,Del Rey Books,http://images.amazon.com/images/P/0345434250.01.LZZZZZZZ.jpg,325229,77383,9,77382,"ottawa, ontario, canada",25.0,ottawa,ontario,Canada
4583,130326,1573221406,My Lover Myself Self Discovery Through Relationship,David Kantor,1999,Putnam Pub Group,http://images.amazon.com/images/P/1573221406.01.LZZZZZZZ.jpg,310253,74328,0,74327,"capitola, california, usa",40.0,capitola,california,Usa
4584,160777,0767907167,The Greatest Player Who Never Lived A Golf Story,Michael Veron,2001,Broadway Books,http://images.amazon.com/images/P/0767907167.01.LZZZZZZZ.jpg,512398,124340,0,124339,"bonsall, california, usa",63.0,bonsall,california,Usa
4585,81275,1575660571,Vegas Rich,Fern Michaels,1996,Kensington Publishing Corporation,http://images.amazon.com/images/P/1575660571.01.LZZZZZZZ.jpg,282479,67322,0,67321,"petaluma, california, usa",73.0,petaluma,california,Usa
4587,75492,1569753008,What Would Buddha Do at Work 101 Answers to Workplace Dilemmas,Franz Metcalf,2001,Seastone,http://images.amazon.com/images/P/1569753008.01.LZZZZZZZ.jpg,382734,92804,8,92803,"brooklyn park, minnesota, usa",45.0,brooklyn park,minnesota,Usa
4588,52866,0439116759,It s Heaven to Be Seven,Roald Dahl,2000,Scholastic,http://images.amazon.com/images/P/0439116759.01.LZZZZZZZ.jpg,1143165,274716,8,274715,"vancouver, british columbia, canada",,vancouver,british columbia,Canada
4589,148414,0936861304,Elfquest Hidden Years,Wendy Pini,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0936861304.01.LZZZZZZZ.jpg,564932,135703,0,135702,"fredericton, new brunswick, canada",32.0,fredericton,new brunswick,Canada
4590,90796,0393302008,Hens Teeth and Horses Toes,Stephen Jay Gould,1984,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393302008.01.LZZZZZZZ.jpg,564874,135703,0,135702,"fredericton, new brunswick, canada",32.0,fredericton,new brunswick,Canada
4591,218420,0151149844,But I wouldn t have missed it for the world The pleasures and perils of an unseasoned traveler,Peg Bracken,1973,Harcourt Brace Jovanovich,http://images.amazon.com/images/P/0151149844.01.LZZZZZZZ.jpg,564851,135703,0,135702,"fredericton, new brunswick, canada",32.0,fredericton,new brunswick,Canada
4592,2648,0345335287,The Black Unicorn Magic Kingdom of Landover Novel,Terry Brooks,1990,Del Rey Books,http://images.amazon.com/images/P/0345335287.01.LZZZZZZZ.jpg,564859,135703,0,135702,"fredericton, new brunswick, canada",32.0,fredericton,new brunswick,Canada
4593,6347,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd,http://images.amazon.com/images/P/0330262130.01.LZZZZZZZ.jpg,564858,135703,10,135702,"fredericton, new brunswick, canada",32.0,fredericton,new brunswick,Canada
4594,78476,0553280724,Cool Repentance,Antonia Fraser,1991,Bantam Books,http://images.amazon.com/images/P/0553280724.01.LZZZZZZZ.jpg,629987,153054,0,153053,"cambridge, massachusetts, usa",20.0,cambridge,massachusetts,Usa
4595,158948,0765340135,The Shadow Sorceress The Spellsong Cycle Book 4,L. E. Modesitt Jr.,2002,Tor Fantasy,http://images.amazon.com/images/P/0765340135.01.LZZZZZZZ.jpg,630015,153054,0,153053,"cambridge, massachusetts, usa",20.0,cambridge,massachusetts,Usa
4596,159030,0743201108,Grapefruit A Book of Instructions and Drawings by Yoko Ono,Yoko Ono,2000,Simon &amp; Schuster,http://images.amazon.com/images/P/0743201108.01.LZZZZZZZ.jpg,630002,153054,0,153053,"cambridge, massachusetts, usa",20.0,cambridge,massachusetts,Usa
4597,26007,0345450914,Seduction of Water Ballantine Reader s Circle,CAROL GOODMAN,2003,Ballantine Books,http://images.amazon.com/images/P/0345450914.01.LZZZZZZZ.jpg,629937,153054,0,153053,"cambridge, massachusetts, usa",20.0,cambridge,massachusetts,Usa
